Trial_ID,Step,Stimulus,Response,ResponseTime,Duration,CorrectAnswer,Type
94.0,Fixation,+,,,2.5026074166526087,,
95.0,Fixation,+,,,0.5048077499959618,,
95.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,0.5036586666246876,[,fNTc
95.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,1.0033377083018422,[,fNTc
95.0,ITI,ITI,,,0.3019295416888781,,
95.0,Fixation,+,,,2.502363624982536,,
96.0,Fixation,+,,,0.503919999988284,,
96.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,0.5038209999911487,[,fNTc
96.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,1.003024416626431,[,fNTc
96.0,ITI,ITI,,,0.552400958375074,,
96.0,Fixation,+,,,2.502582541666925,,
97.0,Fixation,+,,,0.5055789583711885,,
97.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,0.5037741666892543,[,fNN
97.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,1.0030647499952465,[,fNN
97.0,ITI,ITI,,,0.6020873333327472,,
97.0,Fixation,+,,,2.503256458323449,,
98.0,Fixation,+,,,0.5041482917149551,,
98.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,0.5039614582783543,[,fNN
98.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,1.0031881249742582,[,fNN
98.0,ITI,ITI,,,0.7269797917106189,,
98.0,Fixation,+,,,2.502498874964658,,
99.0,Fixation,+,,,0.50415891665034,,
99.0,Display Faces,enlarged_images/B/m4t.bmp / enlarged_images/B/m4n.bmp,,,0.5036763749667443,[,mNTi
99.0,Display Faces,enlarged_images/B/m4t.bmp / enlarged_images/B/m4n.bmp,,,1.0033133333199657,[,mNTi
99.0,ITI,ITI,,,0.3520317083457485,,
99.0,Fixation,+,,,2.502414458314888,,
100.0,Fixation,+,,,0.5040989999542944,,
100.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,0.5037145833484828,[,mNTc
100.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,1.0036150832893327,[,mNTc
100.0,ITI,ITI,,,0.7520213333773427,,
100.0,Fixation,+,,,2.5025313749792986,,
101.0,Fixation,+,,,0.504298124986235,,
101.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1t.bmp,,,0.5040640833904035,[,fNTi
101.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1t.bmp,,,1.0035903333337046,[,fNTi
101.0,ITI,ITI,,,0.5520230833790265,,
101.0,Fixation,+,,,2.5024265832616948,,
102.0,Fixation,+,,,0.5040092500275932,,
102.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.5035890833241865,[,mNTc
102.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.0030791250173934,[,mNTc
102.0,ITI,ITI,,,0.427264416590333,,
102.0,Fixation,+,,,2.5024714166647755,,
103.0,Fixation,+,,,0.5047822499764152,,
103.0,Display Faces,enlarged_images/B/f5t.bmp / enlarged_images/B/f5n.bmp,,,0.5038171666092239,[,fNTi
103.0,Display Faces,enlarged_images/B/f5t.bmp / enlarged_images/B/f5n.bmp,,,1.0033942916197702,[,fNTi
103.0,ITI,ITI,,,0.3520344583084807,,
103.0,Fixation,+,,,2.502486541576218,,
104.0,Fixation,+,,,0.5041647500474937,,
104.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,0.503720416687429,[,mNTc
104.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,1.0030237499740906,[,mNTc
104.0,ITI,ITI,,,0.5273111666901968,,
104.0,Fixation,+,,,2.5025038332678378,,
105.0,Fixation,+,,,0.504404999956023,,
105.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.5036652500275522,[,fNN
105.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.0030121665913612,[,fNN
105.0,ITI,ITI,,,0.7270644583622925,,
105.0,Fixation,+,,,2.5028736666426994,,
106.0,Fixation,+,,,0.5047925416147336,,
106.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,0.5036444999859668,[,fNN
106.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,1.0029716250137426,[,fNN
106.0,ITI,ITI,,,0.3270408333046362,,
106.0,Fixation,+,,,2.502495958353393,,
107.0,Fixation,+,,,0.5046040833112784,,
107.0,Display Faces,enlarged_images/B/m5n.bmp / enlarged_images/B/m5t.bmp,,,0.5039123333990574,[,mNTi
107.0,Display Faces,enlarged_images/B/m5n.bmp / enlarged_images/B/m5t.bmp,,,1.0029527500155382,[,mNTi
107.0,ITI,ITI,,,0.552052749961149,,
107.0,Fixation,+,,,2.5030982082826085,,
108.0,Fixation,+,,,0.5041841666679829,,
108.0,Display Faces,enlarged_images/B/f5t.bmp / enlarged_images/B/f5n.bmp,,,0.5037061666953377,[,fNTi
108.0,Display Faces,enlarged_images/B/f5t.bmp / enlarged_images/B/f5n.bmp,,,1.003399083390832,[,fNTi
108.0,ITI,ITI,,,0.6272842499893159,,
108.0,Fixation,+,,,2.5024623333010823,,
109.0,Fixation,+,,,0.504086583328899,,
109.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1t.bmp,,,0.5041611249907874,[,mNTi
109.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1t.bmp,,,1.0034131666761823,[,mNTi
109.0,ITI,ITI,,,0.30225495831109583,,
109.0,Fixation,+,,,2.5024928333004937,,
110.0,Fixation,+,,,0.5040817916742526,,
110.0,Display Faces,enlarged_images/B/m2t.bmp / enlarged_images/B/m2n.bmp,,,0.5037236250354908,[,mNTi
110.0,Display Faces,enlarged_images/B/m2t.bmp / enlarged_images/B/m2n.bmp,,,1.0128826249856502,[,mNTi
110.0,ITI,ITI,,,0.40212754165986553,,
110.0,Fixation,+,,,2.502676583302673,,
111.0,Fixation,+,,,0.5044750417000614,,
111.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.5038161249831319,[,mNTc
111.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.003356666653417,[,mNTc
111.0,ITI,ITI,,,0.6520267916494049,,
111.0,Fixation,+,,,2.502667583350558,,
112.0,Fixation,+,,,0.5042179583688267,,
112.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1n.bmp,,,0.5036720416974276,[,mNN
112.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1n.bmp,,,1.003329000028316,[,mNN
112.0,ITI,ITI,,,0.7522507083485834,,
112.0,Fixation,+,,,2.502786291646771,,
113.0,Fixation,+,,,0.5042530833161436,,
113.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.5037855416885577,[,fNTc
113.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.003141583292745,[,fNTc
113.0,ITI,ITI,,,0.45202970830723643,,
113.0,Fixation,+,,,2.5032815416925587,,
114.0,Fixation,+,,,0.5041191250202246,,
114.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4t.bmp,,,0.5035918333451264,[,fNTi
114.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4t.bmp,,,1.0029855000320822,[,fNTi
114.0,ITI,ITI,,,0.5523774583125487,,
114.0,Fixation,+,,,2.502716999966651,,
115.0,Fixation,+,,,0.5042791250161827,,
115.0,Display Faces,enlarged_images/B/m2n.bmp / enlarged_images/B/m2n.bmp,,,0.5040150833665393,[,mNN
115.0,Display Faces,enlarged_images/B/m2n.bmp / enlarged_images/B/m2n.bmp,,,1.003523833293002,[,mNN
115.0,ITI,ITI,,,0.4771053332951851,,
115.0,Fixation,+,,,2.502518041699659,,
116.0,Fixation,+,,,0.5040267083095387,,
116.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,0.5038017500191927,[,fNTc
116.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,1.003490916627925,[,fNTc
116.0,ITI,ITI,,,0.55205462500453,,
116.0,Fixation,+,,,2.502392041613348,,
117.0,Fixation,+,,,0.5043992082937621,,
117.0,Display Faces,enlarged_images/B/m5n.bmp / enlarged_images/B/m5n.bmp,,,0.5036352082970552,[,mNN
117.0,Display Faces,enlarged_images/B/m5n.bmp / enlarged_images/B/m5n.bmp,,,1.003263666643761,[,mNN
117.0,ITI,ITI,,,0.4270868333405815,,
117.0,Fixation,+,,,2.5025067916722037,,
118.0,Fixation,+,,,0.5048981250147335,,
118.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5t.bmp,,,0.5035901666269638,[,fNTi
118.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5t.bmp,,,1.003101791604422,[,fNTi
118.0,ITI,ITI,,,0.7271187083097175,,
118.0,Fixation,+,,,2.5024355832720175,,
119.0,Fixation,+,,,0.5046939583844505,,
119.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3t.bmp,,,0.5036720416974276,[,fNTi
119.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3t.bmp,,,1.0031244999845512,[,fNTi
119.0,ITI,ITI,,,0.6020570833352394,,
119.0,Fixation,+,,,2.502423624973744,,
120.0,Fixation,+,,,0.504088583344128,,
120.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,0.5036573749966919,[,mNTc
120.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,1.0035698750289157,[,mNTc
120.0,ITI,ITI,,,0.2772873750072904,,
120.0,Fixation,+,,,2.502632416668348,,
,REST,Please Rest,,,648.5421190416673,,
